physician_id,quarter,region,specialty,panel_size,years_experience,digital_engagement_score,rep_visits_per_quarter,formulary_access_pct,peer_influence_score,expected_scripts,actual_scripts,under_prescriber
24,2025-Q1,Southeast,Primary Care,1057,23,0.652,4,0.616,0.513,42.3,51.6,0
24,2025-Q2,Southeast,Primary Care,1057,23,0.652,4,0.616,0.513,42.3,54.3,0
24,2025-Q3,Southeast,Primary Care,1057,23,0.652,4,0.616,0.513,42.3,49.7,0
24,2025-Q4,Southeast,Primary Care,1057,23,0.652,4,0.616,0.513,42.3,45.6,0
25,2023-Q1,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,55.3,0
25,2023-Q2,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,52.2,0
25,2023-Q3,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,41.7,0
25,2023-Q4,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,36.5,0
25,2024-Q1,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,27.0,1
25,2024-Q2,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,42.8,0
25,2024-Q3,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,62.2,0
25,2024-Q4,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,49.2,0
25,2025-Q1,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,42.7,0
25,2025-Q2,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,49.4,0
25,2025-Q3,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,36.2,0
25,2025-Q4,Midwest,Endocrinology,1091,11,0.743,0,0.896,0.857,43.6,44.4,0
26,2023-Q1,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,42.4,0
26,2023-Q2,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,43.0,0
26,2023-Q3,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,58.6,0
26,2023-Q4,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,47.9,0
26,2024-Q1,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,59.1,0
26,2024-Q2,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,46.1,0
26,2024-Q3,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,59.4,0
26,2024-Q4,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,50.1,0
26,2025-Q1,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,51.0,0
26,2025-Q2,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,60.2,0
26,2025-Q3,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,46.7,0
26,2025-Q4,West,Neurology,1169,8,0.525,1,0.902,0.989,46.8,42.6,0
27,2023-Q1,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,55.0,0
27,2023-Q2,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,51.5,0
27,2023-Q3,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,50.9,0
27,2023-Q4,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,51.7,0
27,2024-Q1,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,54.7,0
27,2024-Q2,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,44.8,0
27,2024-Q3,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,58.8,0
27,2024-Q4,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,58.4,0
27,2025-Q1,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,56.1,0
27,2025-Q2,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,57.5,0
27,2025-Q3,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,55.4,0
27,2025-Q4,Southeast,Pulmonology,1358,8,0.292,3,0.546,0.844,54.3,69.6,0
28,2023-Q1,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,51.8,0
28,2023-Q2,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,46.5,0
28,2023-Q3,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,57.4,0
28,2023-Q4,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,56.4,0
28,2024-Q1,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,50.5,0
28,2024-Q2,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,47.2,0
28,2024-Q3,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,55.1,0
28,2024-Q4,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,52.7,0
28,2025-Q1,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,42.0,0
28,2025-Q2,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,51.1,0
28,2025-Q3,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,53.2,0
28,2025-Q4,Southeast,Primary Care,1092,20,0.85,3,0.639,0.917,43.7,45.6,0
29,2023-Q1,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,29.6,0
29,2023-Q2,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,34.1,0
29,2023-Q3,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,39.8,0
29,2023-Q4,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,28.0,0
29,2024-Q1,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,34.1,0
29,2024-Q2,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,40.6,0
29,2024-Q3,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,26.3,0
29,2024-Q4,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,27.8,0
29,2025-Q1,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,31.3,0
29,2025-Q2,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,30.9,0
29,2025-Q3,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,36.5,0
29,2025-Q4,Midwest,Neurology,690,22,0.478,6,0.839,0.44,27.6,34.1,0
30,2023-Q1,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,41.2,1
30,2023-Q2,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,51.7,0
30,2023-Q3,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,38.0,1
30,2023-Q4,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,53.5,0
30,2024-Q1,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,43.1,0
30,2024-Q2,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,39.1,1
30,2024-Q3,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,55.7,0
30,2024-Q4,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,51.8,0
30,2025-Q1,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,44.7,0
30,2025-Q2,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,61.8,0
30,2025-Q3,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,46.1,0
30,2025-Q4,Southeast,Pulmonology,1380,27,0.085,4,0.624,0.049,55.2,50.0,0
31,2023-Q1,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,31.4,0
31,2023-Q2,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,41.0,0
31,2023-Q3,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,41.1,0
31,2023-Q4,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,41.7,0
31,2024-Q1,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,36.2,0
31,2024-Q2,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,46.2,0
31,2024-Q3,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,45.9,0
31,2024-Q4,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,34.0,0
31,2025-Q1,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,46.9,0
31,2025-Q2,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,54.9,0
31,2025-Q3,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,43.8,0
31,2025-Q4,West,Primary Care,983,2,0.401,4,0.912,0.299,39.3,40.8,0
32,2023-Q1,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,67.0,0
32,2023-Q2,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,64.8,0
32,2023-Q3,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,54.7,0
32,2023-Q4,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,63.5,0
32,2024-Q1,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,72.3,0
32,2024-Q2,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,59.3,0
32,2024-Q3,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,47.7,0
32,2024-Q4,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,61.9,0
32,2025-Q1,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,54.4,0
32,2025-Q2,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,59.1,0
32,2025-Q3,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,61.3,0
32,2025-Q4,Midwest,Cardiology,1415,34,0.701,4,0.619,0.067,56.6,47.6,0
33,2023-Q1,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,77.9,0
33,2023-Q2,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,61.8,0
33,2023-Q3,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,61.5,0
33,2023-Q4,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,57.0,0
33,2024-Q1,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,65.1,0
33,2024-Q2,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,63.5,0
33,2024-Q3,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,68.6,0
33,2024-Q4,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,54.1,0
33,2025-Q1,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,54.8,0
33,2025-Q2,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,54.4,0
33,2025-Q3,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,64.8,0
33,2025-Q4,Midwest,Endocrinology,1368,19,0.742,3,0.593,0.155,54.7,70.6,0
34,2023-Q1,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,33.5,0
34,2023-Q2,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,23.8,1
34,2023-Q3,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,32.4,0
34,2023-Q4,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,32.7,0
34,2024-Q1,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,37.2,0
34,2024-Q2,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,45.5,0
34,2024-Q3,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,36.9,0
34,2024-Q4,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,32.0,0
34,2025-Q1,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,38.1,0
34,2025-Q2,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,45.1,0
34,2025-Q3,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,32.3,0
34,2025-Q4,Midwest,Neurology,1051,18,0.433,0,0.976,0.103,42.0,32.7,0
35,2023-Q1,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,27.3,1
35,2023-Q2,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,42.5,0
35,2023-Q3,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,35.5,0
35,2023-Q4,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,31.0,1
35,2024-Q1,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,37.2,0
35,2024-Q2,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,45.4,0
35,2024-Q3,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,22.5,1
35,2024-Q4,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,27.8,1
35,2025-Q1,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,31.6,1
35,2025-Q2,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,47.7,0
35,2025-Q3,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,39.7,0
35,2025-Q4,West,Endocrinology,1122,15,0.002,2,0.705,0.49,44.9,43.0,0
36,2023-Q1,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,26.3,0
36,2023-Q2,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,29.3,0
36,2023-Q3,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,29.4,0
36,2023-Q4,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,17.6,1
36,2024-Q1,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,14.6,1
36,2024-Q2,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,30.3,0
36,2024-Q3,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,31.3,0
36,2024-Q4,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,20.5,1
36,2025-Q1,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,16.5,1
36,2025-Q2,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,26.0,0
36,2025-Q3,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,30.0,0
36,2025-Q4,Midwest,Cardiology,808,25,0.15,0,0.483,0.919,32.3,34.2,0
37,2023-Q1,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,57.3,0
37,2023-Q2,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,53.3,0
37,2023-Q3,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,54.0,0
37,2023-Q4,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,53.3,0
37,2024-Q1,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,51.4,0
37,2024-Q2,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,37.8,0
37,2024-Q3,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,49.8,0
37,2024-Q4,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,45.7,0
37,2025-Q1,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,41.1,0
37,2025-Q2,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,60.0,0
37,2025-Q3,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,60.4,0
37,2025-Q4,Midwest,Cardiology,1069,30,0.254,6,0.88,0.601,42.8,58.0,0
38,2023-Q1,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,73.0,0
38,2023-Q2,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,64.1,0
38,2023-Q3,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,66.5,0
38,2023-Q4,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,64.4,0
38,2024-Q1,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,62.0,0
38,2024-Q2,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,53.1,0
38,2024-Q3,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,62.5,0
38,2024-Q4,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,56.5,0
38,2025-Q1,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,51.5,0
38,2025-Q2,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,69.1,0
38,2025-Q3,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,67.9,0
38,2025-Q4,Northeast,Pulmonology,1672,5,0.144,4,0.41,0.993,66.9,46.1,1
39,2023-Q1,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,85.0,0
39,2023-Q2,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,73.5,0
39,2023-Q3,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,63.2,0
39,2023-Q4,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,71.8,0
39,2024-Q1,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,76.8,0
39,2024-Q2,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,72.9,0
39,2024-Q3,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,69.4,0
39,2024-Q4,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,77.1,0
39,2025-Q1,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,70.1,0
39,2025-Q2,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,68.9,0
39,2025-Q3,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,77.6,0
39,2025-Q4,Northeast,Cardiology,1548,8,0.874,3,0.807,0.726,61.9,71.0,0
40,2023-Q1,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,50.0,0
40,2023-Q2,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,50.0,0
40,2023-Q3,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,48.8,0
40,2023-Q4,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,59.2,0
40,2024-Q1,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,29.0,1
40,2024-Q2,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,52.8,0
40,2024-Q3,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,61.9,0
40,2024-Q4,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,41.0,0
40,2025-Q1,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,46.8,0
40,2025-Q2,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,43.9,0
40,2025-Q3,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,42.8,0
40,2025-Q4,Northeast,Neurology,1295,33,0.178,3,0.682,0.733,51.8,47.2,0
41,2023-Q1,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,85.3,0
41,2023-Q2,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,103.8,0
41,2023-Q3,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,89.1,0
41,2023-Q4,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,87.7,0
41,2024-Q1,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,103.2,0
41,2024-Q2,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,93.4,0
41,2024-Q3,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,96.2,0
41,2024-Q4,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,93.3,0
41,2025-Q1,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,96.8,0
41,2025-Q2,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,97.8,0
41,2025-Q3,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,71.7,0
41,2025-Q4,Northeast,Endocrinology,1843,1,0.979,4,0.765,0.581,73.7,100.5,0
42,2023-Q1,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,30.9,0
42,2023-Q2,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,32.3,0
42,2023-Q3,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,26.9,0
42,2023-Q4,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,34.2,0
42,2024-Q1,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,31.4,0
42,2024-Q2,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,23.3,0
42,2024-Q3,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,23.0,0
42,2024-Q4,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,31.1,0
42,2025-Q1,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,30.2,0
42,2025-Q2,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,30.7,0
42,2025-Q3,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,31.0,0
42,2025-Q4,Southwest,Endocrinology,695,26,0.881,2,0.713,0.468,27.8,32.1,0
43,2023-Q1,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,17.4,1
43,2023-Q2,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,21.6,1
43,2023-Q3,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,22.9,1
43,2023-Q4,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,23.7,1
43,2024-Q1,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,25.8,0
43,2024-Q2,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,24.1,1
43,2024-Q3,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,30.8,0
43,2024-Q4,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,22.4,1
43,2025-Q1,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,21.5,1
43,2025-Q2,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,28.0,0
43,2025-Q3,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,18.2,1
43,2025-Q4,Northeast,Pulmonology,811,33,0.072,1,0.732,0.097,32.4,27.6,0
44,2023-Q1,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,47.1,0
44,2023-Q2,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,55.0,0
44,2023-Q3,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,56.1,0
44,2023-Q4,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,48.0,0
44,2024-Q1,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,59.1,0
44,2024-Q2,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,60.3,0
44,2024-Q3,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,62.2,0
44,2024-Q4,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,55.9,0
44,2025-Q1,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,61.7,0
44,2025-Q2,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,39.3,0
44,2025-Q3,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,50.1,0
44,2025-Q4,Northeast,Neurology,1148,8,0.942,2,0.559,0.846,45.9,46.3,0
45,2023-Q1,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,48.2,0
45,2023-Q2,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,51.1,0
45,2023-Q3,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,43.1,0
45,2023-Q4,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,44.8,0
45,2024-Q1,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,34.3,0
45,2024-Q2,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,40.7,0
45,2024-Q3,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,46.9,0
45,2024-Q4,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,46.4,0
45,2025-Q1,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,42.5,0
45,2025-Q2,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,46.6,0
45,2025-Q3,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,44.2,0
45,2025-Q4,Northeast,Pulmonology,999,18,0.491,3,0.475,0.952,40.0,48.4,0
46,2023-Q1,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,48.8,0
46,2023-Q2,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,62.2,0
46,2023-Q3,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,50.3,0
46,2023-Q4,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,67.8,0
46,2024-Q1,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,53.4,0
46,2024-Q2,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,56.0,0
46,2024-Q3,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,63.8,0
46,2024-Q4,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,54.2,0
46,2025-Q1,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,46.9,0
46,2025-Q2,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,52.7,0
46,2025-Q3,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,53.2,0
46,2025-Q4,West,Primary Care,1075,7,0.989,3,0.952,0.341,43.0,44.6,0
47,2023-Q1,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,28.9,0
47,2023-Q2,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,41.0,0
47,2023-Q3,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,32.4,0
47,2023-Q4,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,26.7,1
47,2024-Q1,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,37.2,0
47,2024-Q2,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,37.3,0
47,2024-Q3,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,26.1,1
47,2024-Q4,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,36.0,0
47,2025-Q1,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,38.9,0
47,2025-Q2,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,36.8,0
47,2025-Q3,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,38.3,0
47,2025-Q4,Southeast,Endocrinology,940,16,0.129,2,0.953,0.319,37.6,26.8,1
48,2023-Q1,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,54.0,0
48,2023-Q2,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,48.2,0
48,2023-Q3,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,43.8,0
48,2023-Q4,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,45.9,0
48,2024-Q1,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,52.8,0
48,2024-Q2,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,48.6,0
48,2024-Q3,Southeast,Pulmonology,1094,23,0.302,5,0.705,0.907,43.8,50.8,0
